taxon1,taxon2,taxon3,taxon4,CF12.34,CF13.24,CF14.23
Da1_12,Uk_1,Vind_1,Wa_1,0.324,0.304,0.372
Da1_12,Tu_0,Uod_1,Wa_1,0.307,0.365,0.328
Da1_12,Tu_0,Van_0,Vind_1,0.497,0.246,0.256
Da1_12,Tha_1,Van_0,Vind_1,0.469,0.271,0.261
Da1_12,Tu_0,Uk_1,Wa_1,0.346,0.298,0.356
Da1_12,Tu_0,Van_0,Wa_1,0.323,0.255,0.422
Da1_12,Tha_1,Vind_1,Yo_0,0.448,0.272,0.279
Da1_12,Tu_0,Uod_1,Yo_0,0.258,0.473,0.269
Da1_12,Tu_0,Uod_1,Van_0,0.269,0.469,0.262
Da1_12,Tu_0,Uod_1,Wt_5,0.245,0.459,0.296
Da1_12,Uk_1,Wa_1,Wt_5,0.298,0.352,0.35
Da1_12,Tha_1,Van_0,Wa_1,0.291,0.33,0.379
Da1_12,Tu_0,Van_0,Yo_0,0.45,0.275,0.275
Da1_12,Tu_0,Vind_1,Wa_1,0.332,0.258,0.41
Da1_12,Tha_1,Vind_1,Wa_1,0.296,0.323,0.38
Da1_12,Tu_0,Vind_1,Yo_0,0.474,0.268,0.258
Da1_12,Tu_0,Wt_5,Yo_0,0.296,0.391,0.313
Da1_12,Tu_0,Vind_1,Wt_5,0.313,0.324,0.363
Da1_12,Uk_1,Uod_1,Vind_1,0.288,0.406,0.306
Da1_12,Tu_0,Wa_1,Yo_0,0.331,0.424,0.245
Da1_12,Tu_0,Wa_1,Wt_5,0.291,0.42,0.29
Da1_12,Uk_1,Uod_1,Van_0,0.281,0.409,0.31
Da1_12,Uk_1,Van_0,Vind_1,0.494,0.252,0.254
Da1_12,Van_0,Vind_1,Wt_5,0.26,0.237,0.503
Da1_12,Tu_0,Van_0,Wt_5,0.294,0.326,0.379
Da1_12,Uk_1,Van_0,Yo_0,0.458,0.269,0.273
Da1_12,Uod_1,Van_0,Vind_1,0.584,0.214,0.202
Da1_12,Uk_1,Van_0,Wa_1,0.326,0.309,0.365
Da1_12,Wa_1,Wt_5,Yo_0,0.371,0.36,0.269
Da1_12,Uk_1,Vind_1,Yo_0,0.488,0.242,0.269
Da1_12,Uk_1,Van_0,Wt_5,0.344,0.307,0.349
Da1_12,Uk_1,Uod_1,Yo_0,0.279,0.404,0.318
Da1_12,Uk_1,Uod_1,Wa_1,0.28,0.38,0.34
Da1_12,Uk_1,Vind_1,Wt_5,0.368,0.29,0.342
Da1_12,Uk_1,Wa_1,Yo_0,0.342,0.352,0.306
Da1_12,Uk_1,Wt_5,Yo_0,0.344,0.348,0.308
Da1_12,Uod_1,Vind_1,Yo_0,0.565,0.203,0.233
Da1_12,Uod_1,Vind_1,Wt_5,0.453,0.236,0.311
Da1_12,Van_0,Vind_1,Wa_1,0.24,0.234,0.526
Da1_12,Uod_1,Van_0,Yo_0,0.551,0.219,0.23
Da1_12,Uk_1,Uod_1,Wt_5,0.271,0.398,0.331
Da1_12,Uod_1,Van_0,Wa_1,0.399,0.286,0.315
Da1_12,Uod_1,Van_0,Wt_5,0.431,0.258,0.311
Da1_12,Vind_1,Wt_5,Yo_0,0.246,0.483,0.271
Da1_12,Van_0,Vind_1,Yo_0,0.307,0.276,0.418
Dra_0,En_2,Et_0,Wa_1,0.311,0.262,0.428
Da1_12,Vind_1,Wa_1,Wt_5,0.264,0.403,0.333
Da1_12,Uod_1,Vind_1,Wa_1,0.396,0.283,0.321
Da1_12,Uod_1,Wa_1,Wt_5,0.376,0.301,0.324
Da1_12,Van_0,Wa_1,Yo_0,0.26,0.494,0.245
Dra_0,En_2,Et_0,Kro_0,0.229,0.535,0.237
Da1_12,Vind_1,Wa_1,Yo_0,0.249,0.505,0.245
Da1_12,Van_0,Wt_5,Yo_0,0.271,0.471,0.258
Da1_12,Uod_1,Wt_5,Yo_0,0.44,0.307,0.253
Da1_12,Uod_1,Wa_1,Yo_0,0.416,0.302,0.282
Dra_0,En_2,Et_0,Ha_0,0.241,0.51,0.249
Dra_0,En_2,Et_0,Nw_0,0.249,0.5,0.251
Da1_12,Van_0,Wa_1,Wt_5,0.283,0.377,0.341
Dra_0,En_2,Ha_0,Pla_0,0.224,0.251,0.524
Dra_0,En_2,Et_0,Pla_0,0.403,0.263,0.334
Dra_0,En_2,Et_0,Hau_0,0.324,0.29,0.386
Dra_0,En_2,Et_0,Jm_0,0.29,0.31,0.4
Dra_0,En_2,Et_0,Is_0,0.309,0.312,0.379
Dra_0,En_2,Et_0,Uod_1,0.264,0.26,0.476
Dra_0,En_2,Et_0,Tu_0,0.279,0.356,0.365
Dra_0,En_2,Et_0,Tha_1,0.287,0.317,0.396
Dra_0,En_2,Et_0,Yo_0,0.246,0.519,0.235
Dra_0,En_2,Et_0,Mnz_0,0.337,0.296,0.367
Dra_0,En_2,Ha_0,Is_0,0.245,0.255,0.501
Dra_0,En_2,Et_0,Qar_8a,0.331,0.326,0.343
Dra_0,En_2,Et_0,Hey_1,0.331,0.307,0.362
Dra_0,En_2,Et_0,Rome_1,0.283,0.415,0.302
Dra_0,En_2,Et_0,Wt_5,0.281,0.318,0.402
Dra_0,En_2,Hau_0,Mnz_0,0.455,0.29,0.255
Dra_0,En_2,Et_0,Vind_1,0.293,0.418,0.289
Dra_0,En_2,Ha_0,Hey_1,0.258,0.243,0.499
Dra_0,En_2,Et_0,Van_0,0.302,0.423,0.275
Dra_0,En_2,Et_0,Pna_17,0.235,0.514,0.25
Dra_0,En_2,Et_0,Ragl_1,0.3,0.367,0.333
Dra_0,En_2,Ha_0,Mnz_0,0.251,0.233,0.516
Dra_0,En_2,Ha_0,Yo_0,0.339,0.337,0.324
Dra_0,En_2,Et_0,Uk_1,0.294,0.356,0.35
Dra_0,En_2,Ha_0,Qar_8a,0.207,0.254,0.538
Dra_0,En_2,Ha_0,Uk_1,0.203,0.308,0.489
Dra_0,En_2,Ha_0,Hau_0,0.223,0.235,0.541
Dra_0,En_2,Hau_0,Jm_0,0.296,0.341,0.363
Dra_0,En_2,Ha_0,Tha_1,0.239,0.245,0.516
Dra_0,En_2,Ha_0,Uod_1,0.181,0.209,0.61
Dra_0,En_2,Ha_0,Tu_0,0.219,0.26,0.521
Dra_0,En_2,Ha_0,Wa_1,0.231,0.206,0.563
Dra_0,En_2,Hey_1,Jm_0,0.278,0.341,0.381
Dra_0,En_2,Ha_0,Ragl_1,0.273,0.261,0.466
Dra_0,En_2,Ha_0,Wt_5,0.221,0.244,0.535
Dra_0,En_2,Ha_0,Jm_0,0.226,0.228,0.546
Dra_0,En_2,Ha_0,Vind_1,0.282,0.253,0.465
Dra_0,En_2,Hau_0,Kro_0,0.246,0.542,0.212
Dra_0,En_2,Hau_0,Nw_0,0.216,0.538,0.246
Dra_0,En_2,Hau_0,Is_0,0.29,0.37,0.339
Dra_0,En_2,Ha_0,Kro_0,0.343,0.354,0.304
Dra_0,En_2,Ha_0,Nw_0,0.374,0.311,0.315
Dra_0,En_2,Hau_0,Uk_1,0.283,0.413,0.303
Dra_0,En_2,Hau_0,Tu_0,0.258,0.415,0.326
Dra_0,En_2,Hau_0,Uod_1,0.282,0.303,0.415
Dra_0,En_2,Hey_1,Van_0,0.309,0.423,0.268
Dra_0,En_2,Hau_0,Pla_0,0.33,0.352,0.318
Dra_0,En_2,Hau_0,Qar_8a,0.306,0.384,0.31
Dra_0,En_2,Hau_0,Yo_0,0.277,0.516,0.207
Dra_0,En_2,Hey_1,Wt_5,0.346,0.305,0.349
Dra_0,En_2,Hau_0,Ragl_1,0.309,0.409,0.282
Dra_0,En_2,Ha_0,Van_0,0.262,0.279,0.459
Dra_0,En_2,Hau_0,Rome_1,0.271,0.442,0.287
Dra_0,En_2,Hau_0,Tha_1,0.354,0.335,0.311
Dra_0,En_2,Ha_0,Pna_17,0.308,0.352,0.34
Dra_0,En_2,Hey_1,Kro_0,0.25,0.52,0.231
Dra_0,En_2,Ha_0,Rome_1,0.224,0.283,0.493
Dra_0,En_2,Hau_0,Van_0,0.281,0.448,0.271
Dra_0,En_2,Hey_1,Is_0,0.411,0.298,0.291
Dra_0,En_2,Hau_0,Wa_1,0.361,0.289,0.35
Dra_0,En_2,Hey_1,Pla_0,0.335,0.335,0.33
Dra_0,En_2,Hey_1,Uk_1,0.31,0.385,0.304
Dra_0,En_2,Hau_0,Wt_5,0.318,0.344,0.338
Dra_0,En_2,Hey_1,Vind_1,0.331,0.403,0.266
Dra_0,En_2,Is_0,Tu_0,0.36,0.35,0.29
Dra_0,En_2,Hey_1,Nw_0,0.258,0.494,0.249
Dra_0,En_2,Hau_0,Hey_1,0.331,0.354,0.315
Dra_0,En_2,Hey_1,Pna_17,0.255,0.507,0.238
Dra_0,En_2,Is_0,Yo_0,0.273,0.485,0.242
Dra_0,En_2,Hau_0,Pna_17,0.256,0.531,0.213
Dra_0,En_2,Is_0,Kro_0,0.244,0.503,0.253
Dra_0,En_2,Is_0,Jm_0,0.282,0.336,0.382
Dra_0,En_2,Hey_1,Rome_1,0.278,0.428,0.294
Dra_0,En_2,Hey_1,Qar_8a,0.293,0.365,0.342
Dra_0,En_2,Is_0,Mnz_0,0.37,0.318,0.312
Dra_0,En_2,Hau_0,Vind_1,0.286,0.446,0.268
Dra_0,En_2,Is_0,Nw_0,0.283,0.466,0.25
Dra_0,En_2,Is_0,Pna_17,0.227,0.503,0.27
Dra_0,En_2,Hey_1,Yo_0,0.271,0.505,0.224
Dra_0,En_2,Hey_1,Uod_1,0.256,0.297,0.448
Dra_0,En_2,Hey_1,Tu_0,0.307,0.367,0.326
Dra_0,En_2,Hey_1,Wa_1,0.348,0.288,0.365
Dra_0,En_2,Is_0,Tha_1,0.386,0.304,0.31
Dra_0,En_2,Is_0,Pla_0,0.331,0.333,0.336
Dra_0,En_2,Is_0,Qar_8a,0.272,0.378,0.349
Dra_0,En_2,Hey_1,Mnz_0,0.386,0.312,0.301
Dra_0,En_2,Hey_1,Tha_1,0.425,0.282,0.293
Dra_0,En_2,Hey_1,Ragl_1,0.337,0.375,0.287
Dra_0,En_2,Kro_0,Qar_8a,0.215,0.232,0.553
Dra_0,En_2,Kro_0,Uk_1,0.192,0.304,0.504
Dra_0,En_2,Is_0,Uk_1,0.313,0.383,0.304
Dra_0,En_2,Is_0,Van_0,0.283,0.426,0.291
Dra_0,En_2,Is_0,Uod_1,0.276,0.299,0.425
Dra_0,En_2,Is_0,Wt_5,0.344,0.317,0.339
Dra_0,En_2,Is_0,Vind_1,0.293,0.415,0.292
Dra_0,En_2,Jm_0,Pna_17,0.23,0.556,0.215
Dra_0,En_2,Is_0,Rome_1,0.272,0.425,0.303
Dra_0,En_2,Is_0,Ragl_1,0.331,0.374,0.295
Dra_0,En_2,Is_0,Wa_1,0.296,0.309,0.395
Dra_0,En_2,Jm_0,Mnz_0,0.289,0.371,0.34
Dra_0,En_2,Jm_0,Ragl_1,0.265,0.417,0.318
Dra_0,En_2,Jm_0,Tha_1,0.243,0.395,0.362
Dra_0,En_2,Kro_0,Pla_0,0.238,0.227,0.535
Dra_0,En_2,Jm_0,Kro_0,0.248,0.553,0.199
Dra_0,En_2,Jm_0,Uk_1,0.295,0.41,0.295
Dra_0,En_2,Jm_0,Rome_1,0.281,0.475,0.244
Dra_0,En_2,Jm_0,Qar_8a,0.259,0.408,0.333
Dra_0,En_2,Jm_0,Uod_1,0.279,0.319,0.402
Dra_0,En_2,Kro_0,Tu_0,0.252,0.238,0.511
Dra_0,En_2,Jm_0,Nw_0,0.241,0.533,0.226
Dra_0,En_2,Jm_0,Tu_0,0.255,0.416,0.329
Dra_0,En_2,Mnz_0,Uk_1,0.288,0.401,0.31
Dra_0,En_2,Jm_0,Wa_1,0.303,0.328,0.369
Dra_0,En_2,Mnz_0,Wa_1,0.368,0.273,0.359
Dra_0,En_2,Kro_0,Ragl_1,0.312,0.229,0.459
Dra_0,En_2,Kro_0,Mnz_0,0.28,0.209,0.511
Dra_0,En_2,Jm_0,Yo_0,0.242,0.552,0.205
Dra_0,En_2,Jm_0,Wt_5,0.25,0.384,0.366
Dra_0,En_2,Jm_0,Pla_0,0.285,0.373,0.342
Dra_0,En_2,Kro_0,Uod_1,0.188,0.193,0.618
Dra_0,En_2,Kro_0,Tha_1,0.234,0.24,0.526
Dra_0,En_2,Jm_0,Vind_1,0.29,0.48,0.23
Dra_0,En_2,Mnz_0,Pna_17,0.26,0.515,0.225
Dra_0,En_2,Kro_0,Rome_1,0.269,0.25,0.482
Dra_0,En_2,Kro_0,Wa_1,0.246,0.184,0.57
Dra_0,En_2,Mnz_0,Ragl_1,0.307,0.395,0.297
Dra_0,En_2,Mnz_0,Yo_0,0.279,0.511,0.21
Dra_0,En_2,Mnz_0,Rome_1,0.292,0.43,0.278
Dra_0,En_2,Kro_0,Pna_17,0.318,0.322,0.359
Dra_0,En_2,Kro_0,Vind_1,0.27,0.243,0.488
Dra_0,En_2,Nw_0,Pla_0,0.241,0.245,0.514
Dra_0,En_2,Mnz_0,Tu_0,0.308,0.373,0.32
Dra_0,En_2,Kro_0,Yo_0,0.353,0.306,0.341
Dra_0,En_2,Mnz_0,Pla_0,0.358,0.326,0.316
Dra_0,En_2,Nw_0,Tu_0,0.23,0.267,0.504
Dra_0,En_2,Nw_0,Tha_1,0.236,0.259,0.505
Dra_0,En_2,Mnz_0,Qar_8a,0.328,0.356,0.316
Dra_0,En_2,Jm_0,Van_0,0.281,0.482,0.237
Dra_0,En_2,Mnz_0,Vind_1,0.306,0.428,0.266
Dra_0,En_2,Kro_0,Nw_0,0.371,0.292,0.337
Dra_0,En_2,Nw_0,Ragl_1,0.329,0.241,0.43
Dra_0,En_2,Pla_0,Rome_1,0.324,0.413,0.263
Dra_0,En_2,Mnz_0,Tha_1,0.377,0.309,0.315
Dra_0,En_2,Pla_0,Tha_1,0.339,0.32,0.341
Dra_0,En_2,Kro_0,Wt_5,0.246,0.215,0.539
Dra_0,En_2,Nw_0,Qar_8a,0.212,0.264,0.524
Dra_0,En_2,Mnz_0,Uod_1,0.289,0.287,0.424
Dra_0,En_2,Nw_0,Uod_1,0.157,0.226,0.617
Dra_0,En_2,Nw_0,Wa_1,0.214,0.227,0.559
Dra_0,En_2,Mnz_0,Nw_0,0.273,0.498,0.23
Dra_0,En_2,Nw_0,Uk_1,0.222,0.307,0.471
Dra_0,En_2,Kro_0,Van_0,0.274,0.249,0.477
Dra_0,En_2,Nw_0,Vind_1,0.248,0.279,0.473
Dra_0,En_2,Nw_0,Van_0,0.25,0.289,0.461
Dra_0,En_2,Nw_0,Wt_5,0.25,0.238,0.512
Dra_0,En_2,Nw_0,Pna_17,0.297,0.354,0.35
Dra_0,En_2,Mnz_0,Wt_5,0.486,0.238,0.275
Dra_0,En_2,Mnz_0,Van_0,0.298,0.439,0.264
Dra_0,En_2,Qar_8a,Rome_1,0.285,0.425,0.29
Dra_0,En_2,Qar_8a,Tu_0,0.263,0.38,0.357
Dra_0,En_2,Pla_0,Vind_1,0.316,0.428,0.256
Dra_0,En_2,Nw_0,Rome_1,0.255,0.267,0.477
Dra_0,En_2,Qar_8a,Yo_0,0.243,0.534,0.223
Dra_0,En_2,Pla_0,Tu_0,0.3,0.377,0.323
Dra_0,En_2,Pla_0,Uk_1,0.291,0.394,0.315
Dra_0,En_2,Pla_0,Van_0,0.326,0.433,0.241
Dra_0,En_2,Pla_0,Pna_17,0.26,0.507,0.233
Dra_0,En_2,Nw_0,Yo_0,0.339,0.35,0.311
Dra_0,En_2,Pna_17,Wt_5,0.235,0.226,0.538
Dra_0,En_2,Pna_17,Tu_0,0.217,0.269,0.515
Dra_0,En_2,Pla_0,Uod_1,0.281,0.278,0.441
Dra_0,En_2,Qar_8a,Ragl_1,0.279,0.388,0.332
Dra_0,En_2,Ragl_1,Rome_1,0.249,0.394,0.357
Dra_0,En_2,Ragl_1,Tu_0,0.236,0.367,0.397
Dra_0,En_2,Pla_0,Ragl_1,0.329,0.37,0.301
Dra_0,En_2,Pla_0,Qar_8a,0.357,0.337,0.305
Dra_0,En_2,Qar_8a,Uk_1,0.271,0.381,0.348
Dra_0,En_2,Pna_17,Tha_1,0.253,0.241,0.506
Dra_0,En_2,Pna_17,Uod_1,0.182,0.194,0.625
Dra_0,En_2,Pna_17,Yo_0,0.438,0.286,0.276
Dra_0,En_2,Pna_17,Wa_1,0.223,0.208,0.569
Dra_0,En_2,Pla_0,Yo_0,0.27,0.518,0.212
Dra_0,En_2,Pna_17,Rome_1,0.27,0.263,0.467
Dra_0,En_2,Pna_17,Ragl_1,0.259,0.271,0.47
Dra_0,En_2,Pla_0,Wt_5,0.297,0.332,0.371
Dra_0,En_2,Pna_17,Uk_1,0.198,0.313,0.489
Dra_0,En_2,Ragl_1,Tha_1,0.281,0.317,0.401
Dra_0,En_2,Pna_17,Van_0,0.287,0.263,0.45
Dra_0,En_2,Pna_17,Qar_8a,0.232,0.237,0.531
Dra_0,En_2,Pna_17,Vind_1,0.308,0.243,0.449
Dra_0,En_2,Ragl_1,Uod_1,0.274,0.247,0.479
Dra_0,En_2,Qar_8a,Tha_1,0.315,0.321,0.364
Dra_0,En_2,Ragl_1,Van_0,0.285,0.395,0.32
Dra_0,En_2,Qar_8a,Vind_1,0.292,0.423,0.284
Dra_0,En_2,Pla_0,Wa_1,0.319,0.292,0.389
Dra_0,En_2,Ragl_1,Vind_1,0.26,0.396,0.344
Dra_0,En_2,Qar_8a,Uod_1,0.269,0.266,0.465
Dra_0,En_2,Qar_8a,Van_0,0.273,0.436,0.291
Dra_0,En_2,Rome_1,Uk_1,0.252,0.348,0.4
Dra_0,En_2,Tha_1,Van_0,0.295,0.438,0.267
Dra_0,En_2,Ragl_1,Wa_1,0.284,0.27,0.446
Dra_0,En_2,Qar_8a,Wt_5,0.285,0.33,0.386
Dra_0,En_2,Rome_1,Tha_1,0.291,0.279,0.429
Dra_0,En_2,Ragl_1,Yo_0,0.289,0.465,0.246
Dra_0,En_2,Ragl_1,Uk_1,0.298,0.351,0.351
Dra_0,En_2,Rome_1,Uod_1,0.237,0.246,0.517
Dra_0,En_2,Rome_1,Tu_0,0.258,0.314,0.428
Dra_0,En_2,Tha_1,Uk_1,0.257,0.415,0.328
Dra_0,En_2,Tha_1,Tu_0,0.304,0.378,0.318
Dra_0,En_2,Qar_8a,Wa_1,0.311,0.28,0.409
Dra_0,En_2,Ragl_1,Wt_5,0.283,0.301,0.417
Dra_0,En_2,Rome_1,Van_0,0.39,0.318,0.292
Dra_0,En_2,Tu_0,Uk_1,0.251,0.385,0.364
Dra_0,En_2,Rome_1,Wt_5,0.28,0.278,0.442
Dra_0,En_2,Tha_1,Yo_0,0.264,0.508,0.228
Dra_0,En_2,Rome_1,Yo_0,0.266,0.484,0.25
Dra_0,En_2,Rome_1,Vind_1,0.416,0.299,0.285
Dra_0,En_2,Uk_1,Wt_5,0.28,0.307,0.413
Dra_0,En_2,Tha_1,Uod_1,0.252,0.302,0.446
Dra_0,En_2,Tu_0,Van_0,0.277,0.425,0.298
Dra_0,En_2,Tha_1,Wa_1,0.343,0.291,0.366
Dra_0,En_2,Tha_1,Wt_5,0.317,0.325,0.359
Dra_0,En_2,Uk_1,Wa_1,0.286,0.282,0.431
Dra_0,En_2,Uod_1,Vind_1,0.24,0.533,0.227
Dra_0,En_2,Tu_0,Yo_0,0.238,0.512,0.25
Dra_0,En_2,Tu_0,Vind_1,0.277,0.426,0.298
Dra_0,En_2,Uk_1,Yo_0,0.197,0.494,0.309
Dra_0,En_2,Tha_1,Vind_1,0.304,0.424,0.272
Dra_0,En_2,Tu_0,Wt_5,0.326,0.286,0.389
Dra_0,En_2,Tu_0,Wa_1,0.259,0.305,0.437
Dra_0,En_2,Tu_0,Uod_1,0.266,0.26,0.474
Dra_0,En_2,Rome_1,Wa_1,0.275,0.25,0.475
Dra_0,En_2,Vind_1,Yo_0,0.308,0.455,0.238
Dra_0,En_2,Uk_1,Uod_1,0.283,0.255,0.462
Dra_0,En_2,Van_0,Wt_5,0.274,0.269,0.457
Dra_0,En_2,Uod_1,Yo_0,0.18,0.62,0.2
Dra_0,En_2,Van_0,Wa_1,0.264,0.247,0.489
Dra_0,En_2,Van_0,Yo_0,0.277,0.467,0.256
Dra_0,En_2,Uod_1,Wa_1,0.296,0.387,0.317
Dra_0,Et_0,Ha_0,Hau_0,0.272,0.331,0.397
Dra_0,Et_0,Hau_0,Kro_0,0.307,0.381,0.311
Dra_0,En_2,Vind_1,Wt_5,0.299,0.26,0.44
Dra_0,En_2,Uk_1,Vind_1,0.254,0.404,0.342
Dra_0,En_2,Uod_1,Wt_5,0.258,0.428,0.314
Dra_0,En_2,Vind_1,Wa_1,0.27,0.246,0.485
Dra_0,En_2,Wa_1,Wt_5,0.296,0.376,0.328
Dra_0,Et_0,Hau_0,Rome_1,0.284,0.375,0.34
Dra_0,Et_0,Ha_0,Jm_0,0.316,0.288,0.397
Dra_0,Et_0,Ha_0,Nw_0,0.557,0.223,0.221
Dra_0,En_2,Uod_1,Van_0,0.225,0.534,0.241
Dra_0,En_2,Uk_1,Van_0,0.238,0.414,0.347
Dra_0,En_2,Wt_5,Yo_0,0.239,0.54,0.221
Dra_0,Et_0,Ha_0,Pla_0,0.256,0.408,0.337
Dra_0,En_2,Van_0,Vind_1,0.441,0.275,0.284
Dra_0,Et_0,Ha_0,Hey_1,0.33,0.324,0.346
Dra_0,Et_0,Ha_0,Ragl_1,0.376,0.297,0.327
Dra_0,Et_0,Ha_0,Uod_1,0.255,0.269,0.476
Dra_0,En_2,Wa_1,Yo_0,0.237,0.567,0.196
Dra_0,Et_0,Ha_0,Wt_5,0.306,0.293,0.401
Dra_0,Et_0,Ha_0,Kro_0,0.549,0.23,0.221
Dra_0,Et_0,Ha_0,Is_0,0.314,0.311,0.376
Dra_0,Et_0,Ha_0,Van_0,0.42,0.311,0.269
Dra_0,Et_0,Ha_0,Rome_1,0.397,0.295,0.309
Dra_0,Et_0,Hau_0,Is_0,0.278,0.348,0.374
Dra_0,Et_0,Hau_0,Jm_0,0.274,0.339,0.387
Dra_0,Et_0,Hau_0,Pla_0,0.272,0.419,0.309
Dra_0,Et_0,Hau_0,Nw_0,0.267,0.399,0.334
Dra_0,Et_0,Hey_1,Is_0,0.406,0.278,0.316
Dra_0,Et_0,Hau_0,Qar_8a,0.292,0.377,0.331
Dra_0,Et_0,Ha_0,Yo_0,0.527,0.243,0.229
Dra_0,Et_0,Ha_0,Uk_1,0.292,0.337,0.371
Dra_0,Et_0,Ha_0,Vind_1,0.434,0.288,0.278
Dra_0,Et_0,Hau_0,Ragl_1,0.32,0.351,0.329
Dra_0,Et_0,Ha_0,Tha_1,0.31,0.301,0.389
Dra_0,Et_0,Ha_0,Wa_1,0.286,0.304,0.409
Dra_0,Et_0,Hau_0,Mnz_0,0.432,0.3,0.268
Dra_0,Et_0,Hau_0,Hey_1,0.307,0.346,0.347
Dra_0,Et_0,Hey_1,Pna_17,0.312,0.366,0.322
Dra_0,Et_0,Hau_0,Tha_1,0.348,0.304,0.348
Dra_0,Et_0,Hau_0,Pna_17,0.31,0.379,0.31
Dra_0,Et_0,Ha_0,Mnz_0,0.303,0.335,0.362
Dra_0,Et_0,Hau_0,Uod_1,0.268,0.291,0.441
Dra_0,Et_0,Ha_0,Qar_8a,0.301,0.348,0.351
Dra_0,Et_0,Hau_0,Van_0,0.278,0.397,0.325
Dra_0,Et_0,Ha_0,Pna_17,0.5,0.256,0.244
Dra_0,Et_0,Hey_1,Vind_1,0.34,0.353,0.307
Dra_0,Et_0,Hau_0,Uk_1,0.292,0.364,0.344
Dra_0,Et_0,Hau_0,Vind_1,0.297,0.386,0.317
Dra_0,Et_0,Ha_0,Tu_0,0.33,0.3,0.371
Dra_0,Et_0,Hau_0,Wa_1,0.335,0.296,0.369
Dra_0,Et_0,Hau_0,Yo_0,0.333,0.369,0.298
Dra_0,Et_0,Hau_0,Wt_5,0.314,0.312,0.374
Dra_0,Et_0,Hey_1,Kro_0,0.327,0.351,0.323
Dra_0,Et_0,Hey_1,Jm_0,0.273,0.341,0.386
Dra_0,Et_0,Hey_1,Nw_0,0.312,0.353,0.335
Dra_0,Et_0,Is_0,Pla_0,0.292,0.411,0.296
Dra_0,Et_0,Hey_1,Rome_1,0.293,0.363,0.344
Dra_0,Et_0,Hey_1,Mnz_0,0.362,0.334,0.304
Dra_0,Et_0,Is_0,Uod_1,0.273,0.304,0.423
Dra_0,Et_0,Hey_1,Pla_0,0.281,0.409,0.31
Dra_0,Et_0,Hey_1,Qar_8a,0.297,0.368,0.336
Dra_0,Et_0,Hau_0,Tu_0,0.269,0.356,0.375
Dra_0,Et_0,Hey_1,Uk_1,0.325,0.33,0.345
Dra_0,Et_0,Hey_1,Wt_5,0.356,0.274,0.37
Dra_0,Et_0,Hey_1,Tu_0,0.33,0.319,0.352
Dra_0,Et_0,Hey_1,Ragl_1,0.343,0.331,0.326
Dra_0,Et_0,Hey_1,Uod_1,0.239,0.304,0.458
Dra_0,Et_0,Is_0,Kro_0,0.317,0.374,0.309
Dra_0,Et_0,Hey_1,Yo_0,0.34,0.353,0.306
Dra_0,Et_0,Jm_0,Vind_1,0.334,0.393,0.273
Dra_0,Et_0,Is_0,Nw_0,0.345,0.361,0.294
Dra_0,Et_0,Is_0,Jm_0,0.278,0.355,0.368
Dra_0,Et_0,Hey_1,Wa_1,0.317,0.312,0.371
Dra_0,Et_0,Is_0,Tha_1,0.399,0.299,0.302
Dra_0,Et_0,Hey_1,Tha_1,0.434,0.261,0.305
Dra_0,Et_0,Kro_0,Rome_1,0.426,0.273,0.3
Dra_0,Et_0,Is_0,Mnz_0,0.353,0.357,0.29
Dra_0,Et_0,Is_0,Pna_17,0.297,0.39,0.314
Dra_0,Et_0,Jm_0,Pna_17,0.321,0.399,0.28
Dra_0,Et_0,Jm_0,Nw_0,0.331,0.382,0.287
Dra_0,Et_0,Jm_0,Rome_1,0.342,0.372,0.286
Dra_0,Et_0,Is_0,Rome_1,0.294,0.378,0.328
Dra_0,Et_0,Jm_0,Mnz_0,0.268,0.403,0.329
Dra_0,Et_0,Is_0,Ragl_1,0.347,0.347,0.306
Dra_0,Et_0,Is_0,Uk_1,0.327,0.349,0.324
Dra_0,Et_0,Is_0,Tu_0,0.381,0.313,0.306
Dra_0,Et_0,Jm_0,Uk_1,0.303,0.379,0.319
Dra_0,Et_0,Jm_0,Kro_0,0.346,0.38,0.274
Dra_0,Et_0,Hey_1,Van_0,0.329,0.367,0.304
Dra_0,Et_0,Jm_0,Uod_1,0.273,0.325,0.401
Dra_0,Et_0,Is_0,Wa_1,0.276,0.347,0.377
Dra_0,Et_0,Jm_0,Van_0,0.332,0.396,0.272
Dra_0,Et_0,Is_0,Wt_5,0.356,0.303,0.341
Dra_0,Et_0,Kro_0,Nw_0,0.559,0.22,0.221
Dra_0,Et_0,Is_0,Yo_0,0.331,0.376,0.293
Dra_0,Et_0,Jm_0,Wa_1,0.285,0.359,0.356
Dra_0,Et_0,Jm_0,Ragl_1,0.273,0.4,0.327
Dra_0,Et_0,Jm_0,Tha_1,0.25,0.384,0.366
Dra_0,Et_0,Jm_0,Qar_8a,0.27,0.417,0.313
Dra_0,Et_0,Is_0,Qar_8a,0.281,0.388,0.33
Dra_0,Et_0,Jm_0,Pla_0,0.24,0.457,0.303
Dra_0,Et_0,Jm_0,Tu_0,0.288,0.366,0.346
Dra_0,Et_0,Kro_0,Tha_1,0.311,0.304,0.385
Dra_0,Et_0,Jm_0,Yo_0,0.337,0.39,0.273
Dra_0,Et_0,Is_0,Vind_1,0.305,0.393,0.301
Dra_0,Et_0,Jm_0,Wt_5,0.245,0.367,0.388
Dra_0,Et_0,Kro_0,Uod_1,0.275,0.261,0.464
